Address,Lat,Long,Nearest_MRT,Distance_MRT,Nearest_Mall,Distance_Mall,Nearest_Pri_Sch,Within_1km_of_Pri
18B CIRCUIT RD,1.329181051,103.8882484,MacPherson MRT,449,Paya Lebar Square,1704,Geylang Methodist School (Primary),FALSE
844 SIMS AVE,1.318183439,103.9013112,Eunos MRT,415,Singpost Centre,1028,Maha Bodhi School,FALSE
340 UBI AVE 1,1.326365266,103.9014244,Ubi MRT,795,Singpost Centre,2138,Maha Bodhi School,TRUE
564 HOUGANG ST 51,1.380222518,103.8885533,Buangkok MRT,926,Hougang Mall,1462,Punggol Primary School,TRUE
55 TEBAN GDNS RD,1.321891973,103.7375516,Jurong East MRT,2876,Jem,2855,Qifa Primary School,FALSE
519 JURONG WEST ST 52,1.345538106,103.7175832,Lakeside MRT,543,Jurong Point,1760,Rulang Primary School,TRUE
8B UPP BOON KENG RD,1.312344472,103.8698983,Kallang MRT,359,Aperia Mall,1159,St. Joseph's Institution Junior,TRUE
256B SUMANG WALK,1.406049079,103.8961795,Sengkang MRT,1994,Waterway Point,847,Valour Primary School,TRUE
677A PUNGGOL DR,1.405289642,103.9092041,Punggol MRT,1391,Waterway Point,1314,Oasis Primary School,TRUE
316C PUNGGOL WAY,1.408975775,103.8970248,Punggol MRT,2863,Waterway Point,1152,Valour Primary School,TRUE
256A SUMANG WALK,1.406091605,103.8957066,Sengkang MRT,2054,Waterway Point,906,Valour Primary School,TRUE
678B PUNGGOL DR,1.405761701,103.90884,Punggol MRT,1218,Waterway Point,1141,Oasis Primary School,TRUE
46 STIRLING RD,1.298445022,103.801578,Commonwealth MRT,810,Anchorpoint,1577,Fairfield Methodist School (Primary),FALSE
467B FERNVALE LINK,1.398071055,103.8779334,Sengkang MRT,2415,The Seletar Mall,981,Fern Green Primary School,TRUE
164B RIVERVALE CRES,1.389693572,103.9072939,Sengkang MRT,1674,Rivervale Mall,529,Rivervale Primary School,TRUE
293A COMPASSVALE CRES,1.396533039,103.8958676,Sengkang MRT,730,Compass One,780,Compassvale Primary School,TRUE
164C RIVERVALE CRES,1.389832903,103.9078562,Sengkang MRT,1754,Rivervale Mall,608,Mee Toh School,TRUE
870A TAMPINES ST 86,1.356087002,103.9317522,Tampines West MRT,1897,Century Square,1651,Poi Ching School,TRUE
482 TAMPINES ST 43,1.361630492,103.9530009,Tampines MRT,964,White Sands,1944,Tampines North Primary School,TRUE
871B TAMPINES ST 86,1.356511473,103.9319568,Tampines West MRT,1852,Century Square,1606,Poi Ching School,TRUE
107 WOODLANDS ST 13,1.437298432,103.7822271,Woodlands MRT,565,Causeway Point,490,Marsiling Primary School,FALSE
109 WOODLANDS ST 13,1.437520434,103.7809536,Woodlands MRT,709,Causeway Point,633,Marsiling Primary School,TRUE
129 BISHAN ST 12,1.345692267,103.8503993,Bishan MRT,775,Junction 8,717,Kuo Chuan Presbyterian Primary School,TRUE
314 BT BATOK ST 32,1.360314749,103.7469668,Bukit Gombak MRT,691,West Mall,1353,Dazhong Primary School,TRUE
124 BT BATOK CTRL,1.351182049,103.7472099,Bukit Batok MRT,531,West Mall,364,Princess Elizabeth Primary School,TRUE
25 LIM LIAK ST,1.28540981,103.8312809,Havelock MRT,621,Tiong Bahru Plaza,605,Zhangde Primary School,TRUE
17 SENG POH RD,1.285296918,103.8332353,Havelock MRT,459,Tiong Bahru Plaza,836,Zhangde Primary School,TRUE
809B CHOA CHU KANG AVE 1,1.374761886,103.7449651,Choa Chu Kang MRT,1624,Lot One,1588,Chua Chu Kang Primary School,TRUE
807B CHOA CHU KANG AVE 1,1.376044182,103.7451709,Choa Chu Kang MRT,1400,Lot One,1364,Chua Chu Kang Primary School,TRUE
803A KEAT HONG CL,1.373864685,103.7429701,Choa Chu Kang MRT,1742,Lot One,1706,Chua Chu Kang Primary School,TRUE
805A KEAT HONG CL,1.372896275,103.7425687,Choa Chu Kang MRT,1889,Lot One,1854,Chua Chu Kang Primary School,TRUE
808D CHOA CHU KANG AVE 1,1.374884453,103.745409,Choa Chu Kang MRT,1564,Lot One,1529,Chua Chu Kang Primary School,TRUE
809A CHOA CHU KANG AVE 1,1.375209773,103.7450182,Choa Chu Kang MRT,1508,Lot One,1472,Chua Chu Kang Primary School,TRUE
56 TEBAN GDNS RD,1.322201642,103.7377517,Jurong East MRT,2835,Jem,2815,Qifa Primary School,FALSE
698B JURONG WEST CTRL 3,1.340651295,103.7075062,Boon Lay MRT,380,Jurong Point,295,Jurong West Primary School,TRUE
698C JURONG WEST CTRL 3,1.340280167,103.707599,Boon Lay MRT,337,Jurong Point,301,Frontier Primary School,TRUE
530D PASIR RIS DR 1,1.371875055,103.9505807,Pasir Ris MRT,674,Downtown East,1582,Elias Park Primary School,TRUE
722 PASIR RIS ST 72,1.380963752,103.9368903,Pasir Ris MRT,2067,Downtown East,2545,Elias Park Primary School,FALSE
503 PASIR RIS ST 52,1.375708801,103.9454818,Pasir Ris MRT,680,Downtown East,1340,Elias Park Primary School,TRUE
121B EDGEDALE PLAINS,1.393088703,103.9090418,Sengkang MRT,2461,Rivervale Mall,1253,Mee Toh School,TRUE
676A PUNGGOL DR,1.404827091,103.9098707,Punggol MRT,1474,Waterway Point,1396,Oasis Primary School,TRUE
678C PUNGGOL DR,1.406211791,103.9093728,Punggol MRT,1292,Waterway Point,1215,Oasis Primary School,TRUE
676C PUNGGOL DR,1.405331433,103.9105868,Punggol MRT,1546,Waterway Point,1469,Oasis Primary School,TRUE
50 STIRLING RD,1.297140906,103.8037912,Queenstown MRT,430,Anchorpoint,1241,Fairfield Methodist School (Primary),FALSE
293C COMPASSVALE CRES,1.397103293,103.8957147,Sengkang MRT,760,Compass One,810,Compassvale Primary School,TRUE
216A COMPASSVALE DR,1.390787479,103.8934151,Sengkang MRT,379,Compass One,366,Nan Chiau Primary School,TRUE
520B TAMPINES CTRL 8,1.357266351,103.9396652,Tampines West MRT,1781,Century Square,936,Poi Ching School,TRUE
889C WOODLANDS DR 50,1.437812607,103.7924094,Woodlands MRT,916,Causeway Point,1081,Evergreen Primary School,TRUE
889A WOODLANDS DR 50,1.437562342,103.7933202,Woodlands MRT,1061,Causeway Point,1225,Evergreen Primary School,TRUE
126 MARSILING RISE,1.438154709,103.7798411,Woodlands MRT,865,Causeway Point,789,Marsiling Primary School,TRUE
133 MARSILING RISE,1.437533895,103.778071,Marsiling MRT,1595,Causeway Point,1087,Marsiling Primary School,TRUE
664 BUFFALO RD,1.306132465,103.8511125,Little India MRT,564,City Square Mall,1092,Anglo-Chinese School (Junior),FALSE
807C CHOA CHU KANG AVE 1,1.376156002,103.7458213,Choa Chu Kang MRT,1341,Lot One,1305,Chua Chu Kang Primary School,TRUE
254 CHOA CHU KANG AVE 2,1.378222383,103.7438852,Choa Chu Kang MRT,1043,Lot One,1008,Chua Chu Kang Primary School,TRUE
440A CLEMENTI AVE 3,1.315998674,103.7641976,Clementi MRT,171,The Clementi Mall,236,Nan Hua Primary School,TRUE
507 JURONG WEST ST 52,1.349027089,103.7184299,Lakeside MRT,940,Jurong Point,2454,Rulang Primary School,TRUE
697A JURONG WEST CTRL 3,1.341034437,103.708341,Boon Lay MRT,456,Jurong Point,378,Jurong West Primary School,FALSE
41 CAMBRIDGE RD,1.315437621,103.8498177,Farrer Park MRT,772,United Square,1146,Hong Wen School,FALSE
449 PASIR RIS DR 6,1.370842121,103.9583507,Pasir Ris MRT,1504,White Sands,894,Pasir Ris Primary School,TRUE
546 PASIR RIS ST 51,1.36892715,103.9526538,Pasir Ris MRT,768,Downtown East,1191,White Sands Primary School,TRUE
584 PASIR RIS ST 53,1.374965916,103.9472061,Pasir Ris MRT,522,Downtown East,1127,Elias Park Primary School,TRUE
676D PUNGGOL DR,1.405640867,103.9109233,Punggol MRT,1346,Waterway Point,1476,Oasis Primary School,TRUE
